,Unnamed: 0,entity_term,entity_name
63835,2852,triacetin,drug
63836,2853,fluoxyprednisolone,drug
63837,2854,triamcinolone,drug
63838,2855,triamterene,drug
63839,2856,dyrenium,drug
63840,2857,triazolam,drug
63841,2858,halcion,drug
63842,2859,metrifonate,drug
63843,2860,trichlorfon,drug
63844,2861,trichlormethiazide,drug
63845,2862,naqua,drug
63846,2863,trichloroethylene,drug
63847,2864,triclosan,drug
63848,2865,triclosanum,drug
63849,2866,trien,drug
63850,2867,trientine,drug
63851,2868,trifluoperazine,drug
63852,2869,trifluoperazinum,drug
63853,2870,trifluoroperazine,drug
63854,2871,trifluperazine,drug
63855,2872,trifluorothymidine,drug
63856,2873,trifluridine,drug
63857,2874,trifluperidol,drug
63858,2875,fluopromazine,drug
63859,2876,triflupromazine,drug
63860,2877,trihexyphenidyl,drug
63861,2878,liothyronine,drug
63862,2879,liothyroninum,drug
63863,2880,liotironina,drug
63864,2881,triiodothyronine,drug
63865,2882,trimebutine,drug
63866,2883,metipranolol,drug
63867,2884,alimemazine,drug
63868,2885,methylpromazine,drug
63869,2886,trimeprazine,drug
63870,2887,trimetazidine,drug
63871,2888,trim챕thadione,drug
63872,2889,trimethadion,drug
63873,2890,trimethadione,drug
63874,2891,trimethadionum,drug
63875,2892,trimethinum,drug
63876,2893,troxidone,drug
63877,2894,tridione,drug
63878,2895,thimethaphan,drug
63879,2896,trimetaphan,drug
63880,2897,trimetaphanum,drug
63881,2898,trimethaphan,drug
63882,2899,trimethoprim,drug
63883,2900,trimpex,drug
63884,2901,proloprim,drug
63885,2902,trimeprimine,drug
63886,2903,trimeproprimine,drug
63887,2904,trimipramine,drug
63888,2905,amoxicillin,drug
63889,2906,amoxycillin,drug
63890,2907,p-hydroxyampicillin,drug
63891,2908,glyceryl trioleate,drug
63892,2909,triolein,drug
63893,2910,trioxisaleno,drug
63894,2911,trioxsalen,drug
63895,2912,trioxysalen,drug
63896,2913,trioxysalene,drug
63897,2914,trioxysalenum,drug
63898,2915,tripalmitin,drug
63899,2916,tripelennamine,drug
63900,2917,triprolidine,drug
63901,2918,troleandomycin,drug
63902,2919,trometamol,drug
63903,2920,tromethamine,drug
63904,2921,tropicamide,drug
63905,2922,mydriacyl,drug
63906,2923,l-tryptophan,drug
63907,2924,d-tubocurarine,drug
63908,2925,tubocurarin,drug
63909,2926,tubocurarine,drug
63910,2927,tylosin,drug
63911,2928,tyramine,drug
63912,2929,l-tyrosine,drug
63913,2930,tyrosine,drug
63914,2931,tyrothricin,drug
63915,2932,undecylenic acid,drug
63916,2933,unithiol,drug
63917,2934,aminouracil mustard,drug
63918,2935,uracil mustard,drug
63919,2936,uramustine,drug
63920,2937,carbamide,drug
63921,2938,ethyl carbamate,drug
63922,2939,ethyl urethan,drug
63923,2940,ethyl urethane,drug
63924,2941,ethylcarbamate,drug
63925,2942,ethylurethan,drug
63926,2943,ethylurethane,drug
63927,2944,o-ethyl urethane,drug
63928,2945,o-ethylurethane,drug
63929,2946,uretan,drug
63930,2947,uretano,drug
63931,2948,urethane,drug
63932,2949,flavoxate hci,drug
63933,2950,urokinase,drug
63934,2951,ursodiol,drug
63935,2952,actigall,drug
63936,2953,usnic acid,drug
63937,2954,acidum valproicum,drug
63938,2955,dipropylacetic acid,drug
63939,2956,n-dpa,drug
63940,2957,valproic acid,drug
63941,2958,vancomicina,drug
63942,2959,vancomycin,drug
63943,2960,vancomycine,drug
63944,2961,vancomycinum,drug
63945,2962,iproveratril,drug
63946,2963,verapamil,drug
63947,2964,veratrum,drug
63948,2965,spongoadenosine,drug
63949,2966,vidarabine,drug
63950,2967,viloxazine,drug
63951,2968,vinblastine,drug
63952,2969,vincaleukoblastine,drug
63953,2970,vincamine,drug
63954,2971,leurocristine,drug
63955,2972,vincristine,drug
63956,2973,vindesine,drug
63957,2974,virginiamycin,drug
63958,2975,retinol,drug
63959,2976,vitamin a,drug
63960,2977,cyanocobalamin,drug
63961,2978,calciol,drug
63962,2979,cholecalciferol,drug
63963,2980,colecalciferol,drug
63964,2981,ercalciol,drug
63965,2982,ergocalciferol,drug
63966,2983,viosterol,drug
63967,2984,vitamin d,drug
63968,2985,vitamin e,drug
63969,2986,warfarin,drug
63970,2987,zoocoumarin,drug
63971,2988,dihydrogen oxide,drug
63972,2989,white wax,drug
63973,2990,pertussis vaccine,drug
63974,2991,xantinol nicotinate,drug
63975,2992,lutein,drug
63976,2993,xenon,drug
63977,2994,xipamide,drug
63978,2995,xylazine,drug
63979,2996,xylitol,drug
63980,2997,ytterbium,drug
63981,2998,yutopar,drug
63982,2999,zeranol,drug
63983,3000,azidothymidine,drug
63984,3001,zidovudin,drug
63985,3002,zidovudine,drug
63986,3003,zidovudinum,drug
63987,3004,zinacef danmark,drug
63988,3005,zinc orotate,drug
63989,3006,zinc oxide,drug
63990,3007,zinc white,drug
63991,3008,zinc-dtpa,drug
63992,3009,zolazepam,drug
63993,3010,glucomannan,drug
63994,3011,pamidronate,drug
63995,3012,tiludronic acid,drug
63996,3013,doxercalciferol,drug
63997,3014,edetol,drug
63998,3015,dehydrospirorenone,drug
63999,3016,drospirenone,drug
64000,3017,d챕f챕riprone,drug
64001,3018,deferipron,drug
64002,3019,deferiprona,drug
64003,3020,deferiprone,drug
64004,3021,deferiproni,drug
64005,3022,deferipronum,drug
64006,3023,deferypron,drug
64007,3024,ferriprox,drug
64008,3025,pentylene glycol,drug
64009,3026,alfacalcidol,drug
64010,3027,alfacalcidolum,drug
64011,3028,miripirium chloride,drug
64012,3029,gemeprost,drug
64013,3030,prednylidene,drug
64014,3031,delalutin,drug
64015,3032,makena,drug
64016,3033,hydroxyprogesterone,drug
64017,3034,gemcitabine,drug
64018,3035,octinoxate,drug
64019,3036,octhilinone,drug
64020,3037,ensulizole,drug
64021,3038,tiratricol,drug
64022,3039,m-aminophenol,drug
64023,3040,metacresol,drug
64024,3041,iobenguane,drug
64025,3042,etonogestrel,drug
64026,3043,m-phenylenediamine,drug
64027,3044,apraclonidine,drug
64028,3045,gamma-vinyl gaba,drug
64029,3046,vigabatrin,drug
64030,3047,p-chlorophenol,drug
64031,3048,parachlorophenol,drug
64032,3049,formestane,drug
64033,3050,formestano,drug
64034,3051,formestanum,drug
64035,3052,lentaron,drug
64036,3053,mequinol,drug
64037,3054,argatroban,drug
64038,3055,fomepizole,drug
64039,3056,antizol,drug
64040,3057,doxifluridine,drug
64041,3058,lometrexol,drug
64042,3059,azadc,drug
64043,3060,decitabine,drug
64044,3061,dezocitidine,drug
64045,3062,fdcyd,drug
64046,3063,bergapten,drug
64047,3064,mepirzapine,drug
64048,3065,mirtazapine,drug
64049,3066,kinetin,drug
64050,3067,tocladesine,drug
64051,3068,adefovir,drug
64052,3069,isoflupredone,drug
64053,3070,acarbose,drug
64054,3071,acecarbromal,drug
64055,3072,aceclofenac,drug
64056,3073,aceglutamide,drug
64057,3074,acemannan,drug
64058,3075,acemetacin,drug
64059,3076,acethydroxamsaeure,drug
64060,3077,acethydroxamsaure,drug
64061,3078,acetohydroxamate,drug
64062,3079,acetyl hydroxyamino,drug
64063,3080,cetohyroxamic acid,drug
64064,3081,n-hydroxyacetamide,drug
64065,3082,lithostat,drug
64066,3083,acetophenazine,drug
64067,3084,racecadotril,drug
64068,3085,acetoxolone,drug
64069,3086,acipimox,drug
64070,3087,acetretin,drug
64071,3088,acitretin,drug
64072,3089,acitretina,drug
64073,3090,acitretine,drug
64074,3091,acitretinum,drug
64075,3092,etretin,drug
64076,3093,soriatane,drug
64077,3094,neotigason,drug
64078,3095,adrenalone,drug
64079,3096,lansoprazole,drug
64080,3097,prevacid,drug
64081,3098,agaric acid,drug
64082,3099,monobenzone,drug
64083,3100,alanyl glutamine,drug
64084,3101,alanylglutamine,drug
64085,3102,alfuzosin,drug
64086,3103,alfuzosina,drug
64087,3104,alginic acid,drug
64088,3105,alizapride,drug
64089,3106,alloin,drug
64090,3107,allypropymal,drug
64091,3108,aprobarbital,drug
64092,3109,allylthiourea,drug
64093,3110,almagate,drug
64094,3111,alminoprofen,drug
64095,3112,aloglutamol,drug
64096,3113,aloxiprin,drug
64097,3114,alpha-cyclodextrin,drug
64098,3115,alpha-terpineol,drug
64099,3116,alfaxalone,drug
64100,3117,aluminum acetate,drug
64101,3118,almasilate,drug
64102,3119,aluminium phosphate,drug
64103,3120,aluminum phosphate,drug
64104,3121,aluminum sulfate,drug
64105,3122,alverine,drug
64106,3123,phenopropamine,drug
64107,3124,phenpropamine,drug
64108,3125,amcinonida,drug
64109,3126,amcinonide,drug
64110,3127,amcinonidum,drug
64111,3128,aminaftone,drug
64112,3129,aminaphthone,drug
64113,3130,aminaphtone,drug
64114,3131,amineptin,drug
64115,3132,amineptine,drug
64116,3133,aminopentamide,drug
64117,3134,amitraz,drug
64118,3135,amlodipine,drug
64119,3136,ammonium bromide,drug
64120,3137,ammonium carbonate,drug
64121,3138,ammonium hydroxide,drug
64122,3139,ammonium phosphate,drug
64123,3140,amonafide,drug
64124,3141,amorolfine,drug
64125,3142,anagrelida,drug
64126,3143,anagrelide,drug
64127,3144,anagrelidum,drug
64128,3145,anethole,drug
64129,3146,lanreotide,drug
64130,3147,anileridine,drug
64131,3148,aniracetam,drug
64132,3149,anisin indandione,drug
64133,3150,anisindiona,drug
64134,3151,anisindione,drug
64135,3152,anisindionum,drug
64136,3153,apocarotenal,drug
64137,3154,galactoarabinan,drug
64138,3155,arachis oil,drug
64139,3156,groundnut oil,drug
64140,3157,peanut oil,drug
64141,3158,l-arg,drug
64142,3159,l-arginine,drug
64143,3160,arsenic oxide,drug
64144,3161,arsenic trioxide,drug
64145,3162,arsenolite,drug
64146,3163,arsenous oxide,drug
64147,3164,diarsenic oxide,drug
64148,3165,diarsenic trioxide,drug
64149,3166,white arsenic,drug
64150,3167,arsenic trisulfide,drug
64151,3168,artemetero,drug
64152,3169,artemether,drug
64153,3170,artemetherum,drug
64154,3171,beta-artemether,drug
64155,3172,artesunate,drug
64156,3173,asiaticoside,drug
64157,3174,astaxanthin,drug
64158,3175,sparfloxacin,drug
64159,3176,atipamezole,drug
64160,3177,attapulgite,drug
64161,3178,attapulgus clay,drug
64162,3179,dexamethasone,drug
64163,3180,avilamycin,drug
64164,3181,azatadine,drug
64165,3182,acidum azelaicum,drug
64166,3183,anchoic acid,drug
64167,3184,azelaic acid,drug
64168,3185,azelainsaeure,drug
64169,3186,lepargylic acid,drug
64170,3187,n-nonanedioic acid,drug
64171,3188,nonandis채ure,drug
64172,3189,nonandisaeure,drug
64173,3190,nonanedioic acid,drug
64174,3191,azelex,drug
64175,3192,finacea,drug
64176,3193,azelastine,drug
64177,3194,azidocilina,drug
64178,3195,azidocillin,drug
64179,3196,azidocilline,drug
64180,3197,azidocillinum,drug
64181,3198,azithromycin,drug
64182,3199,azosemide,drug
64183,3200,bacampicilina,drug
64184,3201,bacampicillin,drug
64185,3202,bacampicilline,drug
64186,3203,bacampicillinum,drug
64187,3204,baicalin,drug
64188,3205,bakuchiol,drug
64189,3206,balsalazide,drug
64190,3207,bambuterol,drug
64191,3208,bamifylline,drug
64192,3209,bamipine,drug
64193,3210,barium carbonate,drug
64194,3211,barium chloride,drug
64195,3212,dexamethasone,drug
64196,3213,beclamide,drug
64197,3214,benazepril,drug
64198,3215,benfluorex,drug
64199,3216,benoxil,drug
64200,3217,benoxinate,drug
64201,3218,oxibuprocaina,drug
64202,3219,oxybucaine,drug
64203,3220,oxybuprocaine,drug
64204,3221,oxybuprocainum,drug
64205,3222,oxyriprocaine,drug
64206,3223,bentiromide,drug
64207,3224,btpaba,drug
64208,3225,benzoic acid,drug
64209,3226,benzonatate,drug
64210,3227,benzononatine,drug
64211,3228,benznidazole,drug
64212,3229,benzonidazole,drug
64213,3230,benzophenone,drug
64214,3231,benzoylbenzene,drug
64215,3232,diphenyl ketone,drug
64216,3233,diphenylmethanone,drug
64217,3234,phenyl ketone,drug
64218,3235,benzthiazide,drug
64219,3236,benztiazide,drug
64220,3237,benzquinamide,drug
64221,3238,benzyl chloride,drug
64222,3239,benzylparaben,drug
64223,3240,benzylthiouracil,drug
64224,3241,beta carotene,drug
64225,3242,betacarotene,drug
64226,3243,beta-thujaplicin,drug
64227,3244,bethanechol,drug
64228,3245,beta-betulinic acid,drug
64229,3246,betulinic acid,drug
64230,3247,bifonazole,drug
64231,3248,trifonazole,drug
64232,3249,bisabolol,drug
64233,3250,bismuth oxide,drug
64234,3251,bismuth oxychloride,drug
64235,3252,bismuth subgallate,drug
64236,3253,bismuth subnitrate,drug
64237,3254,wismutsubsalicylat,drug
64238,3255,bisoprolol,drug
64239,3256,bitolterol,drug
64240,3257,pemirolast,drug
64241,3258,cefprozil,drug
64242,3259,bone meal,drug
64243,3260,bopindolol,drug
64244,3261,bornaprine,drug
64245,3262,nesiritide,drug
64246,3263,bretylium,drug
64247,3264,brodimoprim,drug
64248,3265,idrocilamide,drug
64249,3266,bromfenac,drug
64250,3267,bromfenaco,drug
64251,3268,bromfenacum,drug
64252,3269,bromazina,drug
64253,3270,bromazine,drug
64254,3271,bromazinum,drug
64255,3272,bromopride,drug
64256,3273,bromperidol,drug
64257,3274,bronopol,drug
64258,3275,brotizolam,drug
64259,3276,budesonide,drug
64260,3277,budipine,drug
64261,3278,buflomedil,drug
64262,3279,bumadizone,drug
64263,3280,bunazosin,drug
64264,3281,allylbarbital,drug
64265,3282,allylbarbitone,drug
64266,3283,butalbarbital,drug
64267,3284,butalbital,drug
64268,3285,butalbitalum,drug
64269,3286,itobarbital,drug
64270,3287,tetrallobarbital,drug
64271,3288,butamben,drug
64272,3289,butamirate,drug
64273,3290,butanilicaine,drug
64274,3291,butethal,drug
64275,3292,butobarbital,drug
64276,3293,butobarbitone,drug
64277,3294,alant starch,drug
64278,3295,butoconazole,drug
64279,3296,compositenst채rke,drug
64280,3297,polyfructosanum,drug
64281,3298,butriptyline,drug
64282,3299,butyl acetate,drug
64283,3300,butylparaben,drug
64284,3301,butylvinal,drug
64285,3302,vinylbital,drug
64286,3303,acrivastine,drug
64287,3304,cadexomer iodine,drug
64288,3305,caffeic acid,drug
64289,3306,calciparine,drug
64290,3307,calcium silicate,drug
64291,3308,camylofin,drug
64292,3309,camylofine,drug
64293,3310,octanoic acid,drug
64294,3311,caramiphen,drug
64295,3312,carbetapentane,drug
64296,3313,pentoxyverine,drug
64297,3314,carbinoxamine,drug
64298,3315,carbinoxamine base,drug
64299,3316,paracarbinoxamine,drug
64300,3317,methyldinoprost,drug
64301,3318,methyl synephrin,drug
64302,3319,methyl synephrine,drug
64303,3320,methylsympatol,drug
64304,3321,methylsynephrin,drug
64305,3322,methylsynephrine,drug
64306,3323,oxilofrine,drug
64307,3324,oxyephedrin,drug
64308,3325,p-hydroxyephedrine,drug
64309,3326,carprofen,drug
64310,3327,carvedilol,drug
64311,3328,caryophyllene,drug
64312,3329,cefamandole nafate,drug
64313,3330,cefepime,drug
64314,3331,cefetamet,drug
64315,3332,cefodizime,drug
64316,3333,ceforanide,drug
64317,3334,cefpodoxima,drug
64318,3335,cefpodoxime,drug
64319,3336,cefpodoximum,drug
64320,3337,ceftibuten,drug
64321,3338,ceftibutene,drug
64322,3339,ceftibuteno,drug
64323,3340,ceftibutenum,drug
64324,3341,cis-ceftibuten,drug
64325,3342,celiprolol,drug
64326,3343,cesium chloride,drug
64327,3344,cetiedil,drug
64328,3345,cetirizine,drug
64329,3346,cetrimonium,drug
64330,3347,chloramine-t,drug
64331,3348,benzocaina,drug
64332,3349,benzocaine,drug
64333,3350,benzocainum,drug
64334,3351,ethyl aminobenzoate,drug
64335,3352,p-carbethoxyaniline,drug
64336,3353,chlorine dioxide,drug
64337,3354,chlorocresol,drug
64338,3355,chloroprocain,drug
64339,3356,chloroprocaine,drug
64340,3357,chloroprocainum,drug
64341,3358,chlorprocaine,drug
64342,3359,cloroprocaina,drug
64343,3360,chloropyramine,drug
64344,3361,chlorpyramine,drug
64345,3362,halopyramine,drug
64346,3363,chlorous acid,drug
64347,3364,chloroxine,drug
64348,3365,chlorquinol,drug
64349,3366,chloroxylenol,drug
64350,3367,chlorozotocin,drug
64351,3368,chlorphenoxamine,drug
64352,3369,chlortenoxicam,drug
64353,3370,lornoxicam,drug
64354,3371,cholic acid,drug
64355,3372,choline salicylate,drug
64356,3373,oxtriphylline,drug
64357,3374,theocolin,drug
64358,3375,chromic chloride,drug
64359,3376,chromium chloride,drug
64360,3377,trichlorochromium,drug
64361,3378,chromium dioxide,drug
64362,3379,chromium oxide,drug
64363,3380,chrysin,drug
64364,3381,ciclopirox,drug
64365,3382,cibenzoline,drug
64366,3383,cifenline,drug
64367,3384,cilazapril,drug
64368,3385,cilostazol,drug
64369,3386,cilostazole,drug
64370,3387,cajeputol,drug
64371,3388,cineol,drug
64372,3389,cineole,drug
64373,3390,cucalyptol,drug
64374,3391,eucalyptol,drug
64375,3392,eucapur,drug
64376,3393,zineol,drug
64377,3394,cinitapride,drug
64378,3395,cinnamedrine,drug
64379,3396,cinnamaldehyde,drug
64380,3397,cinnamic aldehyde,drug
64381,3398,ciprofibrate,drug
64382,3399,citiolone,drug
64383,3400,citral,drug
64384,3401,citric acid,drug
64385,3402,clarithromycin,drug
64386,3403,clarithromycina,drug
64387,3404,clarithromycine,drug
64388,3405,clarithromycinum,drug
64389,3406,clavulanic acid,drug
64390,3407,clebopride,drug
64391,3408,clidinium,drug
64392,3409,clobazam,drug
64393,3410,clobenzorex,drug
64394,3411,clobutinol,drug
64395,3412,clocortolone,drug
64396,3413,chlophedianol,drug
64397,3414,clofedanol,drug
64398,3415,clofoctol,drug
64399,3416,clomocyclina,drug
64400,3417,clomocycline,drug
64401,3418,cloprednol,drug
64402,3419,cloxazolam,drug
64403,3420,cloxazolazepam,drug
64404,3421,cobalt sulfate,drug
64405,3422,cobaltous nitrate,drug
64406,3423,cobamamide,drug
64407,3424,cocoa butter,drug
64408,3425,coconut oil,drug
64409,3426,ubidecarenone,drug
64410,3427,coniferyl alcohol,drug
64411,3428,coniine,drug
64412,3429,copper sulfate,drug
64413,3430,cordycepin,drug
64414,3431,cortisone acetate,drug
64415,3432,cortivazol,drug
64416,3433,coumaran,drug
64417,3434,cresatin,drug
64418,3435,crotamiton,drug
64419,3436,cupric acetate,drug
64420,3437,cupric chloride,drug
64421,3438,cupric glycinate,drug
64422,3439,cupric oxide,drug
64423,3440,cuprous chloride,drug
64424,3441,curdlan,drug
64425,3442,cyamemazine,drug
64426,3443,cicletanine,drug
64427,3444,ciclobenzaprina,drug
64428,3445,cyclobenzaprine,drug
64429,3446,cyclobenzaprinum,drug
64430,3447,cyclobutyrol,drug
64431,3448,cyclodrine,drug
64432,3449,gamma-cyclodextrin,drug
64433,3450,cyclothiazide,drug
64434,3451,cicrimina,drug
64435,3452,cycrimine,drug
64436,3453,cycriminum,drug
64437,3454,cyproterone,drug
64438,3455,cyproterone acetate,drug
64439,3456,baptitoxine,drug
64440,3457,cytisine,drug
64441,3458,sophorine,drug
64442,3459,ulexin,drug
64443,3460,chrysazin,drug
64444,3461,danthron,drug
64445,3462,dantron,drug
64446,3463,dapiprazol,drug
64447,3464,dapiprazole,drug
64448,3465,dapiprazolum,drug
64449,3466,daptomycin,drug
64450,3467,decamethrin,drug
64451,3468,decanoic acid,drug
64452,3469,defibrotide,drug
64453,3470,deflazacort,drug
64454,3471,dhea sulfate,drug
64455,3472,dhea sulphate,drug
64456,3473,dhea-s,drug
64457,3474,prasterone sulfate,drug
64458,3475,prasterone sulphate,drug
64459,3476,demegestone,drug
64460,3477,desogestrel,drug
64461,3478,cerazette,drug
64462,3479,detomidine,drug
64463,3480,d-brompheniramine,drug
64464,3481,desbrofeniramina,drug
64465,3482,dexbromfeniramina,drug
64466,3483,dexbrompheniramine,drug
64467,3484,parabromodylamine,drug
64468,3485,dexchlorpheniramine,drug
64469,3486,d-panthenol,drug
64470,3487,d-pantothenol,drug
64471,3488,dexpanthenol,drug
64472,3489,motilyn,drug
64473,3490,pantothenol,drug
64474,3491,pantothenyl alcohol,drug
64475,3492,provitamin b,drug
64476,3493,panthenol,drug
64477,3494,dextranomer,drug
64478,3495,maltodextrin,drug
64479,3496,dezocine,drug
64480,3497,diacerein,drug
64481,3498,diacetylrhein,drug
64482,3499,cyproterone acetate,drug
64483,3500,diazolidinylurea,drug
64484,3501,dibrompropamidine,drug
64485,3502,dicetylphosphate,drug
64486,3503,dichloralphenazone,drug
64487,3504,diclazuril,drug
64488,3505,dienogest,drug
64489,3506,dienogestril,drug
64490,3507,endometrion,drug
64491,3508,diethanolamine,drug
64492,3509,difenoxin,drug
64493,3510,difenoxina,drug
64494,3511,difenoxinum,drug
64495,3512,diphenoxilic acid,drug
64496,3513,diphenoxin,drug
64497,3514,diphenoxylic acid,drug
64498,3515,difluprednate,drug
64499,3516,durezol,drug
64500,3517,digitalin,drug
64501,3518,porfimer sodium,drug
64502,3519,dihydrocodeine,drug
64503,3520,aldioxa,drug
64504,3521,deacetylbisacodyl,drug
64505,3522,diisopropanolamine,drug
64506,3523,diisopropylamine,drug
64507,3524,dimethyl fumarate,drug
64508,3525,tecfidera,drug
64509,3526,dimethylacetamide,drug
64510,3527,distearyldimonium,drug
64511,3528,benzododecinium,drug
64512,3529,dioxybenzone,drug
64513,3530,vagophemanil,drug
64514,3531,difenidol,drug
64515,3532,difenidolo,drug
64516,3533,diphenidol,drug
64517,3534,difenilpiralina,drug
64518,3535,diphenylpyralamine,drug
64519,3536,diphenylpyraline,drug
64520,3537,diphenylpyralinum,drug
64521,3538,dipipanone,drug
64522,3539,dipivefrin,drug
64523,3540,dipivefrine,drug
64524,3541,pro-epinephrine,drug
64525,3542,dipropizine,drug
64526,3543,dropropizine,drug
64527,3544,dipropylacetamide,drug
64528,3545,valpromide,drug
64529,3546,dipyrithione,drug
64530,3547,dirithromycin,drug
64531,3548,disilver oxide,drug
64532,3549,dodecyl sulfate,drug
64533,3550,lauryl sulfate,drug
64534,3551,dodicin,drug
64535,3552,domiphen,drug
64536,3553,dopexamine,drug
64537,3554,doxacurium,drug
64538,3555,dromostanolone,drug
64539,3556,drostanolona,drug
64540,3557,drostanolone,drug
64541,3558,drostanolonum,drug
64542,3559,drotaverin,drug
64543,3560,drotaverine,drug
64544,3561,droxicam,drug
64545,3562,dyclocaine,drug
64546,3563,dyclonine,drug
64547,3564,ebastine,drug
64548,3565,efloxate,drug
64549,3566,ethyl icosapentate,drug
64550,3567,icosapent ethyl,drug
64551,3568,enrofloxacin,drug
64552,3569,epomediol,drug
64553,3570,eprazinone,drug
64554,3571,eprozinol,drug
64555,3572,epsiprantel,drug
64556,3573,erdosteine,drug
64557,3574,etifoxine,drug
64558,3575,etamivan,drug
64559,3576,ethamivan,drug
64560,3577,ethanolamine oleate,drug
64561,3578,ethamolin,drug
64562,3579,ethaverine,drug
64563,3580,ethenzamide,drug
64564,3581,ethinamate,drug
64565,3582,ethinamatum,drug
64566,3583,etinamato,drug
64567,3584,ethoheptazine,drug
64568,3585,ethybenztropine,drug
64569,3586,ethyl acetate,drug
64570,3587,ethyl acetoacetate,drug
64571,3588,vinpocetine,drug
64572,3589,ethyl cellulose,drug
64573,3590,ethyl lactate,drug
64574,3591,ethyl linoleate,drug
64575,3592,ethyl linolenate,drug
64576,3593,ethyl loflazepate,drug
64577,3594,ethyl maltol,drug
64578,3595,ethyl oleate,drug
64579,3596,ethyl palmitate,drug
64580,3597,ethynodiol,drug
64581,3598,etynodiol,drug
64582,3599,etodolac,drug
64583,3600,etodolic acid,drug
64584,3601,etodols채ure,drug
64585,3602,etofamide,drug
64586,3603,etofenamate,drug
64587,3604,etofibrate,drug
64588,3605,fludarabine,drug
64589,3606,febantel,drug
64590,3607,febarbamate,drug
64591,3608,felbamate,drug
64592,3609,felbamato,drug
64593,3610,felbamatum,drug
64594,3611,fenamiphos,drug
64595,3612,fenbufen,drug
64596,3613,fenethylline,drug
64597,3614,fenetylline,drug
64598,3615,fenofibric acid,drug
64599,3616,fenoldopam,drug
64600,3617,fenoverine,drug
64601,3618,fenoxazoline,drug
64602,3619,fenozolone,drug
64603,3620,fenorex,drug
64604,3621,fenproporex,drug
64605,3622,fenretinide,drug
64606,3623,fenticonazole,drug
64607,3624,ferric chloride,drug
64608,3625,ferric citrate,drug
64609,3626,berlin blue,drug
64610,3627,ferric ferrocyanide,drug
64611,3628,ferrocin,drug
64612,3629,paris blue,drug
64613,3630,parisian blue,drug
64614,3631,prussian blue,drug
64615,3632,ferric oxide,drug
64616,3633,iron saccharate,drug
64617,3634,iron sucrose,drug
64618,3635,iron sugar,drug
64619,3636,saccharated iron,drug
64620,3637,ferric phosphate,drug
64621,3638,ferric sulfate,drug
64622,3639,ferumoxytol,drug
64623,3640,ferrous chloride,drug
64624,3641,ferrous fumarate,drug
64625,3642,ferrous gluconate,drug
64626,3643,ferrous succinate,drug
64627,3644,ferrous sulfate,drug
64628,3645,finasteride,drug
64629,3646,cefixime,drug
64630,3647,cefdinir,drug
64631,3648,florfenicol,drug
64632,3649,flosequinan,drug
64633,3650,flubendazole,drug
64634,3651,fludarabine,drug
64635,3652,flumequine,drug
64636,3653,flunisolide,drug
64637,3654,flunixin,drug
64638,3655,fluocinolone,drug
64639,3656,fluorapatite,drug
64640,3657,flupirtine,drug
64641,3658,formoterol,drug
64642,3659,fosfestrol,drug
64643,3660,follitrophin beta,drug
64644,3661,follitropin beta,drug
64645,3662,fulvic acid,drug
64646,3663,fumagillin,drug
64647,3664,fumaric acid,drug
64648,3665,fusafungin,drug
64649,3666,fusafungine,drug
64650,3667,gabapentin,drug
64651,3668,gabapentin gr,drug
64652,3669,gabapentina,drug
64653,3670,gabapetin,drug
64654,3671,neurontin,drug
64655,3672,gallium nitrate,drug
64656,3673,gamolenic acid,drug
64657,3674,genistein,drug
64658,3675,genisteol,drug
64659,3676,genisterin,drug
64660,3677,geraniol,drug
64661,3678,teprenone,drug
64662,3679,germanium dioxide,drug
64663,3680,gestoden,drug
64664,3681,gestodene,drug
64665,3682,glaucine,drug
64666,3683,gleptoferron,drug
64667,3684,glimepiride,drug
64668,3685,gliquidone,drug
64669,3686,calcium glubionate,drug
64670,3687,glubionate calcium,drug
64671,3688,glucametacin,drug
64672,3689,gluconolactone,drug
64673,3690,glucuronolactone,drug
64674,3691,glutamic acid,drug
64675,3692,l-glutamic acid,drug
64676,3693,l-glutaminic acid,drug
64677,3694,glycerol formal,drug
64678,3695,glycol salicylate,drug
64679,3696,glycyrrhizic acid,drug
64680,3697,ondansetron,drug
64681,3698,zofran odt,drug
64682,3699,granisetron,drug
64683,3700,guaiazulene,drug
64684,3701,guanadrel,drug
64685,3702,guar gum,drug
64686,3703,halazepam,drug
64687,3704,paxipam,drug
64688,3705,halometasone,drug
64689,3706,haloprogin,drug
64690,3707,halotex,drug
64691,3708,hesperetin,drug
64692,3709,hesperitin,drug
64693,3710,hetacillin,drug
64694,3711,phenazacillin,drug
64695,3712,hexafluorenium,drug
64696,3713,hexafluronium,drug
64697,3714,hexamidine,drug
64698,3715,hexocyclium,drug
64699,3716,cyclaine,drug
64700,3717,hexylcaine,drug
64701,3718,homatropine,drug
64702,3719,homoharringtonin,drug
64703,3720,homoharringtonine,drug
64704,3721,tramiprosate,drug
64705,3722,cefpirome,drug
64706,3723,leflunomida,drug
64707,3724,leflunomide,drug
64708,3725,arava,drug
64709,3726,hydroiodic acid,drug
64710,3727,hydroquinidine,drug
64711,3728,hydroquinine,drug
64712,3729,hydrotalcite,drug
64713,3730,hydroxycitric acid,drug
64714,3731,hypericin,drug
64715,3732,hypromellose,drug
64716,3733,desflurane,drug
64717,3734,suprane,drug
64718,3735,tropisetron,drug
64719,3736,ifenprodil,drug
64720,3737,indanazoline,drug
