	id	Topic_Num	Topic_Perc_Contribu	Topic_Keywords	Origin_Text	Text
214	6484	4.0	0.29	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Global life expectancy at birth and at age 50, age-standardised death rates, age-standardised YLL rate, and total deaths, by sex, 19802015	['global', 'life', 'expect', 'birth', 'age', 'age', 'standardis', 'death', 'rat', 'age', 'standardis', 'yll', 'rate', 'total', 'death', 'sex']
215	25467	4.0	0.2877	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Observed and expected deaths from breast cancer in the initial cohort within 16 years and rate ratios  (intervention centres vs combined comparison centres)  for cases diagnosed within 7 and 10 years of date of entry	['observ', 'expect', 'death', 'breast', 'cancer', 'initi', 'cohort', 'year', 'rate', 'ratio', 'intervent', 'centr', 'vs', 'combin', 'comparison', 'centr', 'case', 'diagnos', 'year', 'date', 'entri']
216	44808	4.0	0.2872	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Life years lost and excess life years lost by cause of death in people with and without mental disorders	['life', 'year', 'lose', 'excess', 'life', 'year', 'lose', 'caus', 'death', 'peopl', 'mental', 'disord']
217	49468	4.0	0.2866	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Adjusted hazard ratios  (HRs)  for mortality in relation to childhood BMI and BMI change during puberty for 37672 Swedish men followed for a mean of 378 years after age 20 years	['adjust', 'hazard', 'ratio', 'hrs', 'mortal', 'relat', 'childhood', 'bmi', 'bmi', 'chang', 'puberti', 'swedish', 'men', 'follow', 'mean', 'year', 'age', 'year']
218	47978	4.0	0.2859	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Standardised incidence ratios  (SIRs)  for nervous-system tumour types subdivided by age at diagnosis in offspring with a sibling diagnosed with any nervous-system tumour	['standardis', 'incid', 'ratio', 'sir', 'nervous', 'tumour', 'type', 'subdivid', 'age', 'diagnosi', 'offspr', 'sibl', 'diagnos', 'nervous', 'tumour']
219	39430	4.0	0.2845	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Male relative risk of death at ages 1574 years, by proxy-reported alcohol intake  (other drinkers vs reference drinkers, excluding never-drinkers)  and certified cause  (other causes vs control diseases)	['male', 'relat', 'risk', 'death', 'age', 'year', 'proxi', 'report', 'alcohol', 'intak', 'drinker', 'vs', 'refer', 'drinker', 'exclud', 'drinker', 'certifi', 'caus', 'caus', 'vs', 'control', 'diseas']
220	32718	4.0	0.2843	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Unadjusted and Adjusted Association of Heart Rate Variability Variables With All-Cause Mortality, Cardiac Mortality, Sudden Cardiac Mortality, Sudden Cardiac Autopsy-Verified Mortality, Sudden Cardiac Mortality for Both Genders, Nonsudden Cardiac Mortality and Nonsudden Cardiac Mortality With Cerebrovascular Mortality legend legend	['unadjust', 'adjust', 'associ', 'heart', 'rate', 'variabl', 'variabl', 'caus', 'mortal', 'cardiac', 'mortal', 'sudden', 'cardiac', 'mortal', 'sudden', 'cardiac', 'autopsi', 'verifi', 'mortal', 'sudden', 'cardiac', 'mortal', 'gender', 'nonsudden', 'cardiac', 'mortal', 'nonsudden', 'cardiac', 'mortal', 'cerebrovascular', 'mortal']
221	22398	4.0	0.2838	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Observed  (O)  and expected  (E)  numbers of cancers, standardised incidence ratio  (SIR)  with 95% CI for colorectal cancer in first-degree relatives of patients with either ulcerative colitis or Crohn's disease in Sweden 195595	['observ', 'expect', 'number', 'cancer', 'standardis', 'incid', 'ratio', 'sir', 'ci', 'colorect', 'cancer', 'degre', 'relat', 'patient', 'ulcer', 'coliti', 'crohn', 'diseas', 'sweden']
222	6339	4.0	0.2836	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Global deaths, age-standardised death rates per 100000, YLL numbers, and age-standardised YLL rates per 100000, and percent change between 2006 and 2016 for both sexes combined for all GBD causes and levels 1 through 4 of the cause hierarchy	['global', 'death', 'age', 'standardis', 'death', 'rat', 'yll', 'number', 'age', 'standardis', 'yll', 'rat', 'percent', 'chang', 'sex', 'combin', 'gbd', 'caus', 'level', 'caus', 'hierarchi']
223	37566	4.0	0.2832	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Observed  (obs)  and expected  (exp)  numbers and standardised incidence ratios  (SIRs)  for all cancers in 42277 siblings of children with cancer, stratified by age at diagnosis	['observ', 'ob', 'expect', 'exp', 'number', 'standardis', 'incid', 'ratio', 'sir', 'cancer', 'sibl', 'children', 'cancer', 'stratifi', 'age', 'diagnosi']
224	39431	4.0	0.2829	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Female relative risk of death at ages 1574 years, by proxy-reported alcohol intake  (other drinkers vs reference drinkers, excluding never-drinkers)  and certified cause  (other causes vs control diseases)	['femal', 'relat', 'risk', 'death', 'age', 'year', 'proxi', 'report', 'alcohol', 'intak', 'drinker', 'vs', 'refer', 'drinker', 'exclud', 'drinker', 'certifi', 'caus', 'caus', 'vs', 'control', 'diseas']
225	37569	4.0	0.2829	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Observed  (obs)  number of sibling pairs with cancer and standardised incidence ratios  (SIR)  in siblings of children with cancer, followed-up in adulthood, stratified by type of cancer of index patient	['observ', 'ob', 'number', 'sibl', 'pair', 'cancer', 'standardis', 'incid', 'ratio', 'sir', 'sibl', 'children', 'cancer', 'follow', 'adulthood', 'stratifi', 'type', 'cancer', 'index', 'patient']
226	40495	4.0	0.2828	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Incidence rates  (per 100 person-years)  and HRs for all incident cancers, lung cancers, and non-lung cancers	['incid', 'rat', 'person', 'year', 'hrs', 'incid', 'cancer', 'lung', 'cancer', 'non', 'lung', 'cancer']
227	12119	4.0	0.2828	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Top ten causes of years lost due to disability  (YLDs)  in males, females, and both for ages 1014 years, 1519 years, and 2024 years, 1990, 2005, and 2013	['caus', 'year', 'lose', 'disabl', 'ylds', 'male', 'femal', 'age', 'year', 'year', 'year']
228	14286	4.0	0.2823	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Age-adjusted rates for all-cause, cardiovascular disease, and ischaemic heart disease mortality by sex-specific ascorbic acid quintile in men and women	['age', 'adjust', 'rat', 'caus', 'cardiovascular', 'diseas', 'ischaem', 'heart', 'diseas', 'mortal', 'sex', 'specif', 'ascorb', 'acid', 'quintil', 'men', 'women']
229	38572	4.0	0.2812	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Death rates  (per 1000 person years) , number of deaths, and mortality ratios for various causes of death among men aged 4455 years, according to diabetic  (NIDDM)  and non-diabetic  (non-DM)  status in the Whitehall, Paris Prospective, and Helsinki Policemen studies	['death', 'rat', 'person', 'year', 'number', 'death', 'mortal', 'ratio', 'caus', 'death', 'men', 'age', 'year', 'accord', 'diabet', 'niddm', 'non', 'diabet', 'non', 'dm', 'status', 'whitehal', 'pari', 'prospect', 'helsinki', 'policemen', 'studi']
230	10809	4.0	0.2811	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Decomposition analysis of the change of global years lived with disability  (thousands)  by level 1 causes from 1990 to 2010 into total population growth, population ageing, and changes in age-specific, sex-specific, and cause-specific years lived with disability rates	['decomposit', 'analysi', 'chang', 'global', 'year', 'live', 'disabl', 'thousand', 'level', 'caus', 'total', 'popul', 'growth', 'popul', 'age', 'chang', 'age', 'specif', 'sex', 'specif', 'caus', 'specif', 'year', 'live', 'disabl', 'rat']
231	13353	4.0	0.2788	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Age-standardised 5-year net survival  (%)  with 95% CI: adults  (1599 years)  diagnosed with one of seven common malignancies  (breast, cervix, ovary, prostate, brain, myeloid, and lymphoid)  and children  (014 years)  diagnosed with one of three common malignancies  (brain, acute lymphoblastic leukaemia, and lymphoma)  by continent, country, and calendar period of diagnosis	['age', 'standardis', 'year', 'net', 'surviv', 'ci', 'adult', 'year', 'diagnos', 'seven', 'common', 'malign', 'breast', 'cervix', 'ovari', 'prostat', 'brain', 'myeloid', 'lymphoid', 'children', 'year', 'diagnos', 'common', 'malign', 'brain', 'acut', 'lymphoblast', 'leukaemia', 'lymphoma', 'contin', 'countri', 'calendar', 'period', 'diagnosi']
232	38122	4.0	0.2782	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Decomposition analysis of the change of DALY numbers  (thousands)  by level 1 causes from 1990 to 2010 into total population growth, population ageing, and changes in age-specific, sex-specific, and cause-specific DALY rates for the Arab world	['decomposit', 'analysi', 'chang', 'dali', 'number', 'thousand', 'level', 'caus', 'total', 'popul', 'growth', 'popul', 'age', 'chang', 'age', 'specif', 'sex', 'specif', 'caus', 'specif', 'dali', 'rat', 'arab', 'world']
233	35707	4.0	0.2782	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Unadjusted breast-cancer incidence and mortality from incident tumours, with unadjusted and adjusted relative risks of breast-cancer death	['unadjust', 'breast', 'cancer', 'incid', 'mortal', 'incid', 'tumour', 'unadjust', 'adjust', 'relat', 'risk', 'breast', 'cancer', 'death']
234	11821	4.0	0.2758	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Relative risks  (95% CIs)  of death from all causes, cardiovascular disease  (CVD) , coronary heart disease  (CHD) , stroke, and external causes by typical dose per occasion in men who drink at least once a month	['relat', 'risk', 'cis', 'death', 'caus', 'cardiovascular', 'diseas', 'cvd', 'coronari', 'heart', 'diseas', 'chd', 'stroke', 'extern', 'caus', 'typic', 'dose', 'occas', 'men', 'drink', 'month']
235	45818	4.0	0.2756	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Substance use disorders as predictors of all-cause mortality, suicide, and deaths from accidents in people with schizophrenia, bipolar disorder, or depression	['substanc', 'use', 'disord', 'predictor', 'caus', 'mortal', 'suicid', 'death', 'accid', 'peopl', 'schizophrenia', 'bipolar', 'disord', 'depress']
236	25466	4.0	0.2748	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Observed and expected deaths from breast cancer  (diagnosed in all years)  in the initial cohort within 16 years, andrate ratios  (intervention centres vs combined comparison centres)	['observ', 'expect', 'death', 'breast', 'cancer', 'diagnos', 'year', 'initi', 'cohort', 'year', 'andrat', 'ratio', 'intervent', 'centr', 'vs', 'combin', 'comparison', 'centr']
237	10757	4.0	0.2738	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Age-standardised death rates, YLLs, and YLDs, and life expectancy at birth and HALE at birth for 1990 and 2010 for both sexes combined	['age', 'standardis', 'death', 'rat', 'ylls', 'ylds', 'life', 'expect', 'birth', 'hale', 'birth', 'sex', 'combin']
238	10744	4.0	0.2738	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Deaths  (in thousands)  and age-standardised death rates per 100000 for 231 causes in 1990 and 2010 for all ages, both sexes combined, and percentage change from 1990 to 2010 in China	['death', 'thousand', 'age', 'standardis', 'death', 'rat', 'caus', 'age', 'sex', 'combin', 'percentag', 'chang', 'china']
239	49469	4.0	0.272	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Cardiovascular disease mortality according to overweight at age 8 years  (childhood)  or at age 20 years  (young adult age) , or both	['cardiovascular', 'diseas', 'mortal', 'accord', 'overweight', 'age', 'year', 'childhood', 'age', 'year', 'young', 'adult', 'age']
240	37253	4.0	0.2715	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Crude and adjusted hazard ratios  (95% CI)  for death from any cause, death due to IHD, and admission for or death from IHD related to absolute values of birthweight	['crude', 'adjust', 'hazard', 'ratio', 'ci', 'death', 'caus', 'death', 'ihd', 'admiss', 'death', 'ihd', 'relat', 'absolut', 'valu', 'birthweight']
241	13366	4.0	0.2711	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Comparison of time trends in premature mortality before and during the 2008 economic crisis, by cause of death  (ICD-10)   *   and socioeconomic groups     and household car ownership, in the 2001 Spanish Census Cohort of people aged 1074 years	['comparison', 'time', 'trend', 'prematur', 'mortal', 'econom', 'crisi', 'caus', 'death', 'icd', 'socioeconom', 'group', 'household', 'car', 'ownership', 'spanish', 'census', 'cohort', 'peopl', 'age', 'year']
242	11823	4.0	0.27	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Relative risks  (95% Cis)  of death from all causes, cardiovascular diseases, and coronary heart disease, by frequency of drinking, stratified by typical dose per drinking occasion-drinkers only	['relat', 'risk', 'cis', 'death', 'caus', 'cardiovascular', 'diseas', 'coronari', 'heart', 'diseas', 'frequenc', 'drink', 'stratifi', 'typic', 'dose', 'drink', 'occas', 'drinker']
243	21935	4.0	0.2698	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Relative Rates  (95% CI)  of CVD Mortality, Incident CHD, and Total Mortality in Gender-Specific Quintiles of the Heart Rate-Adjusted QT	['relat', 'rat', 'ci', 'cvd', 'mortal', 'incid', 'chd', 'total', 'mortal', 'gender', 'specif', 'quintil', 'heart', 'rate', 'adjust', 'qt']
244	21066	4.0	0.2695	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Standardised incidence rates for endometrial and breast cancer per 1000 women over a 5-year period in current users and never users of HRT at recruitment	['standardis', 'incid', 'rat', 'endometri', 'breast', 'cancer', 'women', 'year', 'period', 'current', 'user', 'user', 'hrt', 'recruit']
245	12488	4.0	0.2695	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Exposure rates and odds ratios for wheeze and skin sensitivity to D pteronyssinus adjusted for age, sex, and urban or rural residence	['exposur', 'rat', 'odd', 'ratio', 'wheez', 'skin', 'sensit', 'pteronyssinus', 'adjust', 'age', 'sex', 'urban', 'rural', 'resid']
246	6386	4.0	0.2695	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Global deaths, disability-adjusted life-years, and age-standardised rates attributable to ambient particulate matter pollution in 2015	['global', 'death', 'disabl', 'adjust', 'life', 'year', 'age', 'standardis', 'rat', 'attribut', 'ambient', 'particul', 'matter', 'pollut']
247	10429	4.0	0.2671	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Global deaths for 235 causes in 1990 and 2013 for all ages and both sexes combined and age-standardised death rates	['global', 'death', 'caus', 'age', 'sex', 'combin', 'age', 'standardis', 'death', 'rat']
248	48121	4.0	0.2664	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Adjusted incidence rates, hazard ratios, and 95% CIs for cigarette smoking and lung cancer by sex	['adjust', 'incid', 'rat', 'hazard', 'ratio', 'cis', 'cigarett', 'smoke', 'lung', 'cancer', 'sex']
249	37252	4.0	0.2658	year, age, mortal, death, ratio, rat, relat, caus, incid, adjust	Crude and adjusted hazard ratios  (95% CI)  for death from any cause, death due to IHD, and admission for or death from IHD in relation to combinations of adverse obstetric outcomes	['crude', 'adjust', 'hazard', 'ratio', 'ci', 'death', 'caus', 'death', 'ihd', 'admiss', 'death', 'ihd', 'relat', 'combin', 'advers', 'obstetr', 'outcom']
250	50047	5.0	0.2782	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Diagnostic performance of Xpert MTB/RIF assay compared with smear microscopy, Lwenstein-Jensen medium, and Bactec MGIT960 system	['diagnost', 'perform', 'xpert', 'mtb', 'rif', 'assay', 'compar', 'smear', 'microscopi', 'lwenstein', 'jensen', 'medium', 'bactec', 'mgit']
251	31123	5.0	0.2713	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Subset Intravascular Ultrasound Analyses of Changes in the Cross-sectional Area of Lumen External Elastic Membrane and Plaque+Media  legend	['subset', 'intravascular', 'ultrasound', 'analys', 'chang', 'cross', 'section', 'area', 'lumen', 'extern', 'elast', 'membran', 'plaqu', 'media']
252	17003	5.0	0.2709	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Diagnostic accuracy of PECARN, CATCH, and CHALICE clinical decision rules when analysed using rule-specific inclusion criteria, exclusion criteria, predictor variables, and outcome measures	['diagnost', 'accuraci', 'pecarn', 'catch', 'chalic', 'clinic', 'decis', 'rule', 'analys', 'rule', 'specif', 'inclus', 'criteria', 'exclus', 'criteria', 'predictor', 'variabl', 'outcom', 'measur']
253	50046	5.0	0.2691	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Diagnostic performance of Xpert MTB/RIF assay compared with the combined reference standard  (smear microscopy, Lwenstein-Jensen medium, and Bactec MGIT960 system)	['diagnost', 'perform', 'xpert', 'mtb', 'rif', 'assay', 'compar', 'combin', 'refer', 'standard', 'smear', 'microscopi', 'lwenstein', 'jensen', 'medium', 'bactec', 'mgit']
254	14857	5.0	0.2624	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Per-protocol relative sensitivity and PPV of HPV versus Pap for a CIN2 or worse endpoint in different age groups with different cutoffs of HPV tests	['protocol', 'relat', 'sensit', 'ppv', 'hpv', 'versus', 'pap', 'cin', 'wors', 'endpoint', 'differ', 'age', 'group', 'differ', 'cutoff', 'hpv', 'test']
255	17660	5.0	0.2615	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	values on agreement of goitre diagnosis between examiners A, B, and C, between different classification systems in morning sessions, and between morning and afternoon sessions with the same classification system	['valu', 'agreement', 'goitr', 'diagnosi', 'examin', 'differ', 'classif', 'system', 'morn', 'session', 'morn', 'afternoon', 'session', 'classif']
256	31444	5.0	0.2603	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Axial Distribution of the Changes in Lumen, External Elastic Membrane and Plaque Plus Media Cross-Sectional Areas  (according to individual slices)	['axial', 'distribut', 'chang', 'lumen', 'extern', 'elast', 'membran', 'plaqu', 'plus', 'media', 'cross', 'section', 'area', 'accord', 'individu', 'slice']
257	7014	5.0	0.2591	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Proportion of participants reporting at least one severe rotavirus gastroenteritis  (RVGE)  episodes  (per protocol clinical definition)  and vaccine efficacy against severe RVGE during three efficacy periods  (according-to-protocol cohorts for the 2-years' efficacy subset)	['proport', 'particip', 'report', 'sever', 'rotavirus', 'gastroenter', 'rvge', 'episod', 'protocol', 'clinic', 'definit', 'vaccin', 'efficaci', 'sever', 'rvge', 'efficaci', 'period', 'accord', 'protocol', 'cohort', 'year', 'efficaci', 'subset']
258	14779	5.0	0.2581	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Performance of smear microscopy, clinic-based nurse-administered Xpert MTB/RIF, and laboratory-based technician-administered Xpert MTB/RIF, per treatment site and overall	['perform', 'smear', 'microscopi', 'clinic', 'base', 'nurs', 'administ', 'xpert', 'mtb', 'rif', 'laboratori', 'base', 'technician', 'administ', 'xpert', 'mtb', 'rif', 'treatment', 'site', 'overal']
259	17000	5.0	0.2544	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Inclusion and exclusion criteria, predictor variables, and outcome measures of PECARN, CATCH, and CHALICE clinical decision rules  8,9,12	['inclus', 'exclus', 'criteria', 'predictor', 'variabl', 'outcom', 'measur', 'pecarn', 'catch', 'chalic', 'clinic', 'decis', 'rule']
260	7015	5.0	0.2539	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Efficacy of RIX4414 against severe rotavirus gastroenteritis and severe gastroenteritis during the 2-years' efficacy period  (ATP cohort for the 2-years' efficacy subset)	['efficaci', 'rix', 'sever', 'rotavirus', 'gastroenter', 'sever', 'gastroenter', 'year', 'efficaci', 'period', 'atp', 'cohort', 'year', 'efficaci', 'subset']
261	32425	5.0	0.2508	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Epinephrine-Induced Changes in the max QTc-e, the min QTc-e, the QTc-eD, the max QTc-p, the min QTc-p, and the QTc-pD, Which Are Obtained From all 87-Leads, in the LQT1, LQT2, and Control Patients legend	['epinephrin', 'induc', 'chang', 'max', 'qtc', 'min', 'qtc', 'qtc', 'ed', 'max', 'qtc', 'min', 'qtc', 'qtc', 'pd', 'obtain', 'lead', 'lqt', 'lqt', 'control', 'patient']
262	8153	5.0	0.2439	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Effect of Using Different Cutoff Values for BNP on Sensitivity, Specificity, Positive Predictive Value, Negative Predictive Value, and Accuracy in Predicting Death  (All-Cause Including the Cardiac Death)  in Referred and Not-Referred Groups	['effect', 'differ', 'cutoff', 'valu', 'bnp', 'sensit', 'specif', 'posit', 'predict', 'valu', 'negat', 'predict', 'valu', 'accuraci', 'predict', 'death', 'caus', 'includ', 'cardiac', 'death', 'refer', 'refer', 'group']
263	48083	5.0	0.2417	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Findings for all 441 women who were negative on initial colposcopy and were called back for a second colposcopy, including four-quadrant cervical biopsies and endocervical curettage, because of unsatisfactory or ASC-H+ cytology, positive careHPV  (RLU/cut-off ratio cut-point of 05) , or positive HC2 findings	['find', 'women', 'negat', 'initi', 'colposcopi', 'call', 'second', 'colposcopi', 'includ', 'quadrant', 'cervic', 'biopsi', 'endocerv', 'curettag', 'unsatisfactori', 'asc', 'cytolog', 'posit', 'carehpv', 'rlu', 'cut', 'ratio', 'cut', 'point', 'posit', 'hc', 'find']
264	35067	5.0	0.2412	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Determining Central SBP Cutoff Values Based on the Sensitivity and Specificity Associated With Cuff SBP Cutoff Values for Predicting Cardiovascular Mortality	['determin', 'central', 'sbp', 'cutoff', 'valu', 'base', 'sensit', 'specif', 'associ', 'cuff', 'sbp', 'cutoff', 'valu', 'predict', 'cardiovascular', 'mortal']
265	13462	5.0	0.2406	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Vaccine efficacy against any and severe rotavirus gastroenteritis according to detected rotavirus G types  (according-to-protocol cohort)	['vaccin', 'efficaci', 'sever', 'rotavirus', 'gastroenter', 'accord', 'detect', 'rotavirus', 'type', 'accord', 'protocol', 'cohort']
266	50189	5.0	0.2373	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	False-positive recall proportion shown according to double-reading protocols, and comparison of false-positive recall for screening integrating 3D mammography vs standard 2D mammography alone	['fals', 'posit', 'recal', 'proport', 'show', 'accord', 'doubl', 'read', 'protocol', 'comparison', 'fals', 'posit', 'recal', 'screen', 'integr', 'mammographi', 'vs', 'standard', 'mammographi']
267	22693	5.0	0.2373	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Comparisons of Area Under the ROC Curve Along With LR+ and LR for BNP or NT-proBNP Assays to Diagnose or Exclude Acute HF in Various Large Trials of Acute Dyspnea	['comparison', 'area', 'roc', 'curv', 'lr', 'lr', 'bnp', 'nt', 'probnp', 'assay', 'diagnos', 'exclud', 'acut', 'hf', 'larg', 'trial', 'acut', 'dyspnea']
268	41969	5.0	0.2368	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Sensitivity, Specificity, Positive Prognostic Value and Negative Prognostic Value of the Ability to Exercise to Bruce Stage 3 and a Duke Score 6	['sensit', 'specif', 'posit', 'prognost', 'valu', 'negat', 'prognost', 'valu', 'abil', 'exercis', 'bruce', 'stage', 'duke', 'score']
269	13461	5.0	0.2354	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Vaccine efficacy against any and severe rotavirus gastroenteritis, admission, and medical attention  (according-to-protocol cohort)	['vaccin', 'efficaci', 'sever', 'rotavirus', 'gastroenter', 'admiss', 'medic', 'attent', 'accord', 'protocol', 'cohort']
270	44016	5.0	0.2352	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	The Number of Patients With True-Positive, False-Negative, True-Negative, and False-Positive Test Results	['number', 'patient', 'true', 'posit', 'fals', 'negat', 'true', 'negat', 'fals', 'posit', 'test', 'result']
271	26404	5.0	0.2344	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Vaccine efficacy against cervical intraepithelial neoplasia grade 2 or more  (CIN2+) , or grade 3 or more  (CIN3+) , colposcopy referrals, and cervical excision procedures associated with human papillomavirus  (HPV) -16/18, five non-vaccine oncogenic types, and irrespective of HPV DNA in lesion	['vaccin', 'efficaci', 'cervic', 'intraepitheli', 'neoplasia', 'grade', 'cin', 'grade', 'cin', 'colposcopi', 'referr', 'cervic', 'excis', 'procedur', 'associ', 'human', 'papillomavirus', 'hpv', 'non', 'vaccin', 'oncogen', 'type', 'irrespect', 'hpv', 'dna', 'lesion']
272	47954	5.0	0.2341	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Relative sensitivity and specificity for CIN2+ and sensitivity for CIN3+ under different screening policies based on 220 CIN2 and 233 CIN3+ histologies detected in 18386 women in the revealed group in round 1	['relat', 'sensit', 'specif', 'cin', 'sensit', 'cin', 'differ', 'screen', 'polici', 'base', 'cin', 'cin', 'histolog', 'detect', 'women', 'reveal', 'group', 'round']
273	43289	5.0	0.2305	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Individual Components of Secondary Efficacy Endpoint of Persistent WRF	['individu', 'compon', 'secondari', 'efficaci', 'endpoint', 'persist', 'wrf']
274	25879	5.0	0.2301	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Sensitivities, specificities, positive and negative predictive values, and probabilities for comparison of differences in sensitivities	['sensit', 'specif', 'posit', 'negat', 'predict', 'valu', 'probabl', 'comparison', 'differ', 'sensit']
275	8078	5.0	0.23	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	One-Year Outcomes for the Lean, Overweight, and Obese Categories Stratified by Median BNP  (452 pg/ml)	['year', 'outcom', 'lean', 'overweight', 'obes', 'categori', 'stratifi', 'median', 'bnp', 'pg', 'ml']
276	49970	5.0	0.23	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Sensitivity, specificity, positive predictive values, and negative predictive values, by CSF -synuclein cutoff value	['sensit', 'specif', 'posit', 'predict', 'valu', 'negat', 'predict', 'valu', 'csf', 'synuclein', 'cutoff', 'valu']
277	38609	5.0	0.23	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Comparison of acid-fast-bacilli smear-positive, smear-negative, and smear-indeterminate patients	['comparison', 'acid', 'fast', 'bacilli', 'smear', 'posit', 'smear', 'negat', 'smear', 'indetermin', 'patient']
278	35490	5.0	0.2294	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Diagnostic sensitivities  (SE) , specificities  (SP) , false-negative  (FN)  and false-positive  (FP)  cases in each conventional BIT subtest and in combinations of two and three subtests  (n=52)	['diagnost', 'sensit', 'se', 'specif', 'sp', 'fals', 'negat', 'fn', 'fals', 'posit', 'fp', 'case', 'convent', 'bite', 'subtest', 'combin', 'subtest']
279	7016	5.0	0.22899999999999998	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Proportion of participants reporting severe rotavirus gastroenteritis  (RVGE)  episodes with a score of 11, 19 and 20 on the Vesikari scale and efficacy of vaccine during the 2-years' efficacy period  (according-to-protocol cohort for efficacy)	['proport', 'particip', 'report', 'sever', 'rotavirus', 'gastroenter', 'rvge', 'episod', 'score', 'vesikari', 'scale', 'efficaci', 'vaccin', 'year', 'efficaci', 'period', 'accord', 'protocol', 'cohort', 'efficaci']
280	47937	5.0	0.2288	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Pooled estimates of associations of TP53 codon 72 genotype and cervical histology of 33 studies; and invasive cervical cancer cases of 25 studies in subgroups of HPV status, ethnic group, and different quality criteria	['pool', 'estim', 'associ', 'tp', 'codon', 'genotyp', 'cervic', 'histolog', 'studi', 'invas', 'cervic', 'cancer', 'case', 'studi', 'subgroup', 'hpv', 'status', 'ethnic', 'group', 'differ', 'qualiti', 'criteria']
281	23583	5.0	0.2282	group, outcom, studi, accord, comparison, differ, primari, measur, valu, cohort	Interim Operative Procedures Performed in 38 Stage I Operative Survivors Before Stage II Operation	['interim', 'oper', 'procedur', 'perform', 'stage', 'oper', 'survivor', 'stage', 'ii', 'oper']
